TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Zfp1	Gm2a	0.46645	38.41	0.41	rgb(222,139,140)	1.7491	2,2
Dach2	Gnb2l1	0.65248	44.24	0.238	rgb(220,172,172)	1.8658	2,2
Mxi1	Gnb2l1	0.75796	46.75	0.751	rgb(225, 74, 75)	1.9161	2,2
Nme2	Gnb2l1	0.96965	50.59	0.589	rgb(223,104,106)	1.993	2,2
Zfp1	Gnb2l1	0.35263	36.15	0.155	rgb(219,187,188)	1.7038	2,2
Nme2	Gnl3	0.59305	42.08	0.347	rgb(221,151,151)	1.8226	2,2
Zfp1	Gp49a	0.13504	32.33	0.332	rgb(221,153,154)	1.6274	2,2
Zfp1	Grin2d	0.76239	46.58	0.575	rgb(223,107,108)	1.9127	2,2
Mxi1	Gsta4	0.68727	45.2	0.205	rgb(219,178,178)	1.8851	2,2
Dach2	H2-Oa	0.5839	42.28	0.286	rgb(220,162,163)	1.8266	2,2
Zfp1	Herc3	0.73707	46.24	0.236	rgb(220,172,172)	1.9059	None
Mxi1	Hist1h2bc	0.48272	39.15	0.181	rgb(219,182,183)	1.7639	2,2
