	ILC1_Bcl6_FC	CCR6-ILC3_Bcl6_FC	NK_Bcl6_FC
4933440J02Rik	0.0311739974750315	-0.0083051302489772	0.219819412278025
5031425E22Rik	-0.182975721110437	-0.381623017846064	-0.152798491012374
5031425F14Rik	-0.465957948862194	0.37813671721706	-0.480145461966528
5031426D15Rik	-0.441088162612525	-0.34314798786271	1.05479672938465
5031434O11Rik	1.33713537173176	0.826498806363309	0.259535464660487
5031439G07Rik	-0.151638469129157	0.46804075766722	0.774583198062848
5330413P13Rik	0.0311739974750314	-0.00830513024897735	0.219819412278025
5330417C22Rik	0.286005663173397	-0.304181770764754	-0.733512639080571
5330426P16Rik	1.31233066116796	0.084883093709511	-1.34314311118712
5430402O13Rik	0.00540549705032678	0.268330409203119	-0.51012108636152
5430403N17Rik	-0.249422897431661	-0.00830513024897724	-0.0607774826286668
5430405H02Rik	0.191621874045632	0.158606315513998	-0.133784613213954
5430416N02Rik	-0.493343638039577	-0.306882235647905	-1.08133973519867
5430417L22Rik	0.201594245523815	-0.129677267450779	0.819411841839535
5430421N21Rik	0.365960641760785	-0.0942895408543589	1.35074525927689
5430427O19Rik	-0.951041609595034	-0.578145089283125	-1.65180920343264
5530601H04Rik	0.565644374902724	0.171449882306271	0.838289657971945
5730405O15Rik	0.0153482806429443	-0.00165954273719576	-0.0381197296509784
5730408K05Rik	-0.461799363109062	0.145135299909086	-0.24011719774798
5730409E04Rik	-0.542480574917054	-1.487945898979	0.959895056484111
5730416F02Rik	-0.26501671404487	0.135989135908165	0.0607331602512972
5730455P16Rik	1.57361471223369	-0.390194883091465	-1.26873267757552
5730480H06Rik	0.000878233669337601	-0.394549266336243	0.527954195105845
5730508B09Rik	-2.2965977675454	0.149234630010082	0.27641808652173
5830411N06Rik	0.353977838754567	-0.0975269310515245	-0.140393981677477
5830415F09Rik	-0.537708315322438	0.106956649248203	-0.206742675894507
5830416P10Rik	0.174031393440732	0.93225314580852	0.301746760963762
5830417I10Rik	-0.521296221086964	0.114046009500068	0.69537517840349
5830418K08Rik	0.0280888810707816	-0.469337550079426	0.158120056405039
5830428M24Rik	-0.423323751767671	-0.977659820526574	-0.000708222952373597
5830432E09Rik	-0.192754889520948	-0.434440232454704	-1.00252396403967
5830444B04Rik	-0.0898342146713576	-0.0322337534957119	-2.21900734853016
5930412G12Rik	-0.284304335200402	-0.000360182642980702	-0.00613651363254236
6030443J06Rik	0.0311739974750315	0.264764548678	-0.0607774826286669
6030458C11Rik	-0.806944403300471	-0.583933664422823	-0.283620056060988
6330403A02Rik	0.233305652963257	0.31917688201168	0.90515360073677
6330407A03Rik	0.409778700775141	0.635198751254	-0.00592402490534759
6330408A02Rik	-0.0985955880344131	-0.833746682588498	-0.819733421920151
6330416G13Rik	-0.156081433540595	-0.240458969557633	0.838240267605264
6330549D23Rik	-0.183958047177605	-0.358908466100364	-0.00730389151963461
6430531B16Rik	0.250576286884257	-0.427925635200029	0.095021919930658
6430571L13Rik	-0.0284570037480818	0.313197777139242	1.10850387793836
6430573F11Rik	0.684007740721099	-0.0445683727370331	-0.719827112923574
6530402F18Rik	0.0532273862353317	0.633378635951421	2.39238838859291
6720416L17Rik	0.902469745356795	0.428680053566937	0.483404611644211
6720489N17Rik	-0.0524626939876692	0.254148451886557	0.588657768020223
6820431F20Rik	-0.82565256392941	0.640782702006097	0.865730272009125
7420426K07Rik	0.0311739974750315	-0.23810387310931	-0.0607774826286665
8030462N17Rik	-0.434346289873274	0.939148922577546	0.881721545847643
8430408G22Rik	0.00326605691477889	0.517705276855852	-0.00780882244177741
8430419L09Rik	-0.124548669231681	-0.641617994352244	-0.0556926905669376
8430427H17Rik	0.443209367543469	0.235947867640009	-1.63472218236607
8430429K09Rik	-0.312516134053029	-0.108378831533647	-0.0785073387741016
9030025P20Rik	0.00100512732405847	-0.122351962051866	-0.163798595441431
9030612E09Rik	0.116520139714652	0.0744184714108857	-0.191214195412273
9030617O03Rik	0.195750429869827	-0.288307646243697	1.19375577587318
9030619P08Rik	0.0311739974750314	-0.00830513024897735	0.219819412278025
9030624G23Rik	-0.214422722216382	-0.221430959690398	-0.00380234891264249
9030624J02Rik	-0.128565845684273	-0.0537537110829061	-0.438610899558953
9130011E15Rik	-0.399800771288431	-0.133542983401132	-0.884953432057991
9130015A21Rik	-0.150823600762493	0.120904177946156	1.38089631189018
9130019O22Rik	-1.41760520072987	0.117648938282151	0.806800231228085
9130019P16Rik	0.0905985508925251	0.466891230142914	-0.520575745418416
9130023H24Rik	-0.586037462097963	-0.64758766138544	0.612064579704319
9130024F11Rik	0.0311739974750316	-0.00830513024897721	-0.0607774826286665
9130209A04Rik	0.0311739974750315	0.264764548678	-0.0607774826286669
9130221H12Rik	-0.0087956179414	-0.430963856582659	-2.16872942972505
9130401M01Rik	0.224076681875018	-0.229355716628294	0.275700066714862
9230112J17Rik	0.0313391706859405	0.253315839962676	0.202398242792928
9230114K14Rik	0.332519927479864	-0.267212552345331	-0.936023323969583
9330020H09Rik	-0.0387866864255488	-0.387118770231512	-0.330409516902195
9330117O12Rik	-0.924642187678673	-0.000692351040342243	-0.0101048156601068
9330133O14Rik	0.90184535292449	0.465677936040326	0.717709237720733
9330151L19Rik	0.419899629485627	-0.766736945957306	2.26141952441635
9330175E14Rik	0.000632354308438287	-9.14735649188758e-05	-0.269911817241687
9330179D12Rik	0.0734779101542506	-0.478349088077044	-0.00434464041080302
9330182L06Rik	0.0119205423742605	0.314665422325152	-0.929863085290755
9430008C03Rik	-0.39549235466106	-0.0713418126028464	-0.1345414471297
9430015G10Rik	-0.910842661541925	0.0269528293641504	-0.26301363627748
9430016H08Rik	0.715851497077158	0.403591553014998	-1.31439777078176
9430020K01Rik	0.6252558043331	0.785725920334104	-0.0275299030684808
9430038I01Rik	-1.03434820534302	-0.254106883407533	-0.288051369627121
9430060I03Rik	-0.174460504058318	0.0661995631797863	-1.1155969086138
9430083A17Rik	0.00154158562320079	0.488849520558095	0.492551389426159
9430091E24Rik	0.367904540684907	0.342062732980605	1.24809856043159
9530068E07Rik	0.333638131279512	0.395918538396038	0.141098283655595
9530082P21Rik	-0.0955290276809852	0.229048960110622	1.25086874120901
9630001P10Rik	0.234657807583155	0.202856452888216	-0.00800371276629985
9630033F20Rik	0.240528284274432	0.188170386551385	-0.983858838236475
9830132P13Rik	0.232718360586416	0.209201925707607	0.162963911831155
9830147E19Rik	0.731586250862749	0.945968524622285	0.859391796464131
9830166K06Rik	0.0311739974750315	0.238267295715456	-0.0607774826286668
9930012K11Rik	-1.006599675611	1.07077346060116	-0.015954426381787
9930014A18Rik	0.237619196418976	0.994842404697969	-0.772474403439433
9930021J03Rik	0.139113007123077	0.229740589405169	-0.398420639057297
9930104L06Rik	0.529154200241386	0.107376940029851	0.237406892073089
9930111J21Rik1	-0.557947167894335	0.20827113209511	-0.0198382478293295
9930111J21Rik2	0.00212256703202202	-0.000319409650534627	-0.00518609207484882
A130010J15Rik	0.18052766179206	1.48313322413573	-0.655936719930795
A230009B12Rik	0.0311739974750316	-0.00830513024897723	-0.0607774826286666
A230046K03Rik	0.909398656802477	0.0978893246222497	-0.996337472814046
A230050P20Rik	-0.25550368485417	-0.0479577529307052	-0.966197210706087
A230056P14Rik	0.00281429836641493	0.401695886410157	-0.00692459848174901
A230072C01Rik	-0.352887906887566	0.188915877780956	-0.0118770933592745
A330009N23Rik	-0.384544161531078	-0.457800636837407	-0.00263235759213622
A330021E22Rik	-1.29970078641097	-0.00460867791188194	-2.97151317809187
A330023F24Rik	-0.198388503894806	-0.652254203629413	-0.189110688835229
A330035P11Rik	0.119850797319473	-0.26829862617631	-1.07549677041891
A330076C08Rik	0.139437726491835	0.171254507916354	0.332622345048838
A3galt2	0.516586029874027	0.643679083942945	-0.6305748360001
A430005L14Rik	-0.892922907258149	-0.538427685723635	0.320825513501564
A430033K04Rik	-1.56428260973922	0.24779593459115	0.268883658684684
A430035B10Rik	-0.450148580951205	-0.541020920672709	0.364080263023836
A430078G23Rik	-0.175609106947533	0.23453639783287	0.0928516458385416
A430088P11Rik	-0.96967653758274	-1.10851293413694	-0.0996744857561312
A4galt	0.181799263361567	-0.378761174843239	0.879273804177776
A530032D15Rik	0.00133148323039208	-0.0656320435895052	-0.00330184216930952
A530054K11Rik	0.0614451696870904	0.141015616674204	0.931240930671718
A530072M11Rik	-1.16559113004477	-1.16251329184473	-0.0765551831248193
A630001G21Rik	0.144510803520182	0.629843196617874	-0.514241795900488
A630007B06Rik	-0.342863431063018	0.54343800179708	-0.874543083700627
A630020A06	0.522758685138109	0.326262075558407	-0.00179543577383098
A630033H20Rik	-0.794410310907629	-0.244928671992576	-2.57093151819878
A630072M18Rik	-0.851848226091579	0.334174890733042	0.652446776539625
A630077J23Rik	0.0311739974750315	-0.00830513024897702	0.219819412278025
A630089N07Rik	-0.101156183950036	-0.155365538620777	0.951948974652301
A730017C20Rik	0.00212578422794304	-0.000319927120853555	-0.979505433580532
A730017L22Rik	-0.347026307134322	0.529691575178622	-0.0146806849820866
A730090H04Rik	-0.20742339778968	0.447543123284841	-0.0240467716029933
A830010M20Rik	0.765584376845099	-0.354922708020934	-0.750459147935596
A830080D01Rik	0.437513586971025	1.64824268100944	0.150703071812562
A930001A20Rik	-0.266980504393697	-0.221072620676519	-2.88006243639539
A930001C03Rik	-0.196055948608525	-0.5928870059484	-0.00337161072990621
A930005H10Rik	0.650719296039044	0.836133037844305	-0.612911276977519
A930006K02Rik	-0.219156350714591	-0.0324048221104472	-0.302047685766345
A930007I19Rik	1.47973361825457	-0.396098091537455	0.800830693555173
A930013F10Rik	0.70352567624647	-0.227138756633954	1.62786482943894
A930015D03Rik	-0.517242732885151	-0.514166226632244	-0.559563041561566
A930024E05Rik	-0.160865227846888	-0.416067834060317	0.346756205454931
AA388235	0.0430847260600682	-0.269281773181556	-1.1363122906056
AA414768	0.0144052148440146	0.212442453662239	0.0792304229477832
AA415398	-0.0421269824847751	0.694723395664809	-0.808343769974162
AA467197	0.346434477229049	-0.46425827345362	0.318325416245865
AA474331	-1.0737671682916	-0.232657780335076	-0.0121051785256721
AA543186	0.00120716053921579	-0.0999475571972189	-0.00301341582006983
AA619741	0.0184279894512954	-0.00181096234693291	-0.0437879539060932
AA986860	-0.0802530725446444	0.616888078676284	0.028788734061126
AA987161	0.0429045735550211	0.1289078777274	-0.0434422292166076
AB041803	0.522535638421051	-0.00115570180873133	-2.01876394431977
AB124611	-0.406106255653424	-0.00160943563139084	-0.0196126011895678
AF357399	-0.380418600800567	0.246508193239608	-0.391946928055841
AF529169	-0.199667078049772	-0.0117494012588413	-0.787713699525075
AI314180	-0.184071051488916	-0.217503523292269	-0.333947763383611
AI413582	-1.85880066787391	-1.11101135887962	-0.918191492982888
AI429214	0.178900301129378	-1.23731338758926	-0.0648368272205566
AI450353	-0.852554419365685	-0.670122249366853	-0.638661722706947
AI462493	-0.790287654014307	-0.508551586445447	-0.957238465222012
AI467606	-0.0965719544522989	-0.0139663941945994	-0.701792262549197
AI504432	-0.464008454459025	-0.0011527070461021	0.40471187080586
AI506816	0.0882743259412121	-0.000417874158265313	0.120099639999663
AI593442	0.987220148846184	-0.0835311872799812	-0.932553246254587
AI597479	-0.542141388828639	0.341703953254108	0.867574295095973
AI607873	-0.0177515127067575	-0.0329453765857737	-0.234079042091799
AI661453	1.03481813878778	0.931894441624976	-0.446177338546672
AI662270	-0.282055252936028	-0.497068966332601	-0.0713062831911815
AI837181	0.691116637813933	0.0966665717361818	-0.466618539700064
AI846148	-0.330311079963925	-0.547737902679885	0.647401031085733
AI847159	-0.340048894209139	-0.51234306210063	0.682794020140869
AI854703	-0.192378196506297	-0.0256308496953214	-1.7717262950316
AI987944	-0.792925772687604	-0.173537552229985	-0.654915527102626
AK010878	0.223540378393101	-0.522029353216496	0.546974450821852
AK129341	0.00644528107409212	0.246461301444401	-0.0156985669020026
AU015836	0.0319781698919875	-0.00452225209599285	-0.0829724584524468
AU019823	0.96774081194563	0.235301603848195	-0.15872922130496
AU022252	-0.635384605553767	-0.480961734759362	0.14043729834463
AU022793	0.0311739974750315	-0.00830513024897722	-0.0607774826286666
AU040320	0.455236829809047	0.364838671901056	-0.885802312744379
AU041133	0.0118832565722329	-0.77961871355495	0.164705939743515
AV039307	0.00160246659060842	0.306384260716114	-0.00395369111870592
AW011738	0.685828295036435	0.504815933833144	1.51895409115308
AW046200	0.140597457324699	-0.151845691583487	-0.00547448722386629
AW112010	-0.660233648524064	-0.706711269413462	-0.492103859437807
AW146154	0.119639725362158	-0.910510411227993	1.18510526904721
AW209491	-0.283321455165195	-0.434853406449151	0.125305647931308
AW495222	-0.249422897431661	-0.00830513024897724	-0.0607774826286668
AW549877	0.212838791339174	0.453404875812515	-1.0416157311601
AW554918	-1.04355565591588	0.347710895359523	0.667897789680577
AW822252	-0.242149784635682	0.232187241977231	-0.0607774826286669
AY074887	-0.250835591242807	0.434278495787256	0.00656954259682974
AY358078	0.0311739974750315	-0.00830513024897723	-0.341374377535359
AY512931	0.0311739974750315	-0.00601374324839356	0.221771337901576
Aaas	-0.0138330035022192	-0.265910494938588	1.30647953930454
Aacs	-0.797155447767552	-0.302140099002328	0.816223437004911
Aaed1	0.635608381822724	0.29914413863293	0.84392335331683
Aagab	-0.748005283754649	-0.43986370356881	-0.265049753064247
Aak1	0.193277982169514	0.307723211207919	0.497707916737027
Aamdc	-0.777226960354892	-0.89987295058524	-0.291901973139139
Aamp	-0.277175077684729	-0.334787482437465	-0.229218364071978
Aar2	0.939407627347089	0.179095168412504	0.255709470049544
Aars	0.25370070428117	0.469722664809931	-0.0435373359769029
Aars2	0.312799695220355	-0.591539546899593	1.0387274768793
Aarsd1	-0.434974341922998	-1.4096191754697	-0.159339392240119
Aasdh	-0.265752043740549	-0.0036791784680387	-0.929221796623217
Aasdhppt	-0.458879801208832	-0.708302169512495	0.432589033425298
Aass	-0.255384596455898	0.174068819786553	-0.389602517743987
Aatf	-0.0636752776365683	-0.614259493250496	-0.304876007829671
Aatk	-0.180965322208979	-0.974700592459513	-2.34091508276612
Abat	-0.113199914698177	-0.192232709861654	1.31062484705605
Abca1	0.891201754249334	0.191388361461965	0.205442341311135
Abca14	0.0311739974750314	-0.290187799108145	-0.0607774826286667
Abca2	0.159072433087905	0.3167369563851	0.181458565820782
Abca3	-0.252643997006425	0.191213389779292	-1.15082881669808
Abca4	-0.997959588163035	-0.00677927647946085	-0.216452120235979
Abca5	-0.0541687840432709	0.729392761235235	0.115455052110931
Abca7	0.0993061834725903	-0.0178287261221169	-0.0241831203087326
Abca8a	0.012374656807234	0.32187503179741	2.15440159784935
Abcb10	-0.791049411164346	0.168874176329723	0.330596982727051
Abcb11	0.00108839328888495	-0.181855009334443	-0.814825058193062
Abcb1a	0.787192157584136	1.36629403130464	0.587786621707642
Abcb1b	1.64116872308342	2.01702823434094	1.06882103386118
Abcb6	-0.283878437277419	0.359155871393459	-1.18472999529665
Abcb7	0.575410841990665	-0.239453923868229	0.6175156366047
Abcb8	-0.781878746788596	0.0190571655394892	-0.621170906676401
Abcb9	0.726777935537919	0.86779844526365	0.0100439050299861
Abcc1	0.0585922628293385	0.803140459841171	0.61147637912349
Abcc10	0.851924615044294	-0.0460821261950052	0.83098487330992
Abcc12	0.00163271506959705	0.446130911588609	-0.541382021283171
Abcc3	0.00387848881775628	0.0813893188217276	0.126766162637283
Abcc4	-0.169952694047453	0.142599743278088	1.44334433361834
Abcc5	-0.0604289081384603	-0.183579145052951	-0.742809965203306
Abcc8	-0.326945241750686	0.411926117619219	0.291581529482849
Abcc9	0.002114930119138	-0.304389073394965	-0.539199753296128
Abcd1	0.241853833397682	0.121993449528395	-0.21473090256225
Abcd3	-0.506962614236245	-0.447538147751301	-1.64238694834179
Abcd4	0.0403494973477406	0.427572385207825	-0.817352788284266
Abce1	0.114028251898836	0.0779766919748163	-0.477577206814929
Abcf1	0.341634517727961	0.0974631403248168	-0.305949168311401
Abcf2	-0.277243649678224	-0.366753596081722	-0.110666355630376
Abcf3	-0.369839663613933	-0.265798328577847	0.133680005957856
Abcg1	-0.320298216121784	-0.504252175139695	0.478077221053689
Abcg2	-1.07764542325305	-0.0815053545567247	-0.36044694524979
Abcg3	0.390388219950163	-0.160172392360404	0.971814179533518
Abcg4	0.0311739974750314	-0.00830513024897735	0.219819412278025
Abcg8	0.00328303176824784	-0.000510701514426979	-0.00784686444132534
Abhd10	0.40621034543605	-0.0236702308812939	0.165198662761476
Abhd11	0.309512079829611	-0.331504407024924	-1.06513704865556
Abhd12	0.153007697863195	-0.359057101802367	-0.258164757459401
Abhd12b	0.0311739974750315	0.264764548678	-0.0607774826286669
Abhd13	0.130841106494183	0.543828628368756	1.34768609910747
Abhd14a	-0.09948623907282	-0.150996693425858	0.0205919438783857
Abhd14b	0.238196253537464	-0.6907244275473	-0.703752899996457
Abhd15	-1.26368481791892	-1.03037660552386	-0.433098886731649
Abhd16a	-0.140981443632831	0.131754027544994	-0.28122453817809
Abhd16b	-0.158052601462855	0.217768867925748	-0.00344580854411445
Abhd17a	-0.940731032035385	-0.789018591386102	0.357095356047982
Abhd17b	0.559297371617998	0.490789759000002	0.597480590827492
Abhd17c	0.497894176301894	-0.00500944365064162	1.3838175991318
Abhd2	0.212297405274888	0.787495381543914	0.307404828269824
Abhd3	0.366054920515201	0.253689579545773	0.82262000307673
Abhd4	0.550930041928084	0.0720255127513394	0.00854055864143469
Abhd5	-0.288368762960212	-0.318317015173945	-0.830659955985068
Abhd6	-0.144793739276107	0.157629256584403	-0.915914805055886
Abhd8	-1.02748530374351	-0.68682002844612	-0.553912570256148
